"표준링크ID","출발표준노드","도착표준노드","지도상거리","도로등급코드","도로유형코드","도로번호","도로명","연결로유형코드","통행제한차량유형코드","적용시작일자"
"1570008500","1570004100","1570003800","1384.05","101","04","45","중부내륙고속도로","000","5","2011-03-24"
"1570008600","1570003800","1570004100","1389.86","101","04","45","중부내륙고속도로","000","5","2011-03-24"
"1570009600","1570004100","1570004500","1366.39","101","00","45","중부내륙고속도로","000","5","2011-03-24"
"1570009800","1570004500","1570004400","470.57","101","02","45","중부내륙고속도로","101","0","2011-03-24"
"1570010600","1570005200","1570004500","2354.99","101","04","45","중부내륙고속도로","000","5","2011-03-24"
"1570013800","1570006300","1570006000","256.12","101","00","45","중부내륙고속도로","101","0","2011-03-24"
"1520002800","1520001300","1520001100","995.62","101","00","55","중앙고속도로","101","0","2011-03-24"
"1520002200","1520001100","1520000900","837.08","101","00","55","중앙고속도로","101","0","2011-03-24"
"1540009700","1540004300","1540004200","568.79","101","00","1","경부고속도로","000","5","2011-03-24"
"1540009800","1540004200","1540004300","567.68","101","00","1","경부고속도로","000","5","2011-03-24"
"1520002400","1520001500","1520000900","890.76","102","00","11","신천대로","000","5","2011-03-24"
"1500025200","1520005700","1500007200","613.15","104","00","54","북비산로","000","0","2011-03-24"
"1500025100","1500007200","1520005700","613.15","104","00","54","북비산로","000","0","2011-03-24"
"1510032800","1510011300","1510011800","306.50","104","01","77","동대구로","000","4","2011-03-24"
"1510029100","1510011300","1510009900","251.97","104","00","77","동대구로","000","0","2011-03-24"
"1510029000","1510009900","1510011300","251.97","104","00","77","동대구로","000","0","2011-03-24"
"1510032900","1510011800","1510011300","288.92","104","01","77","동대구로","000","4","2011-03-24"
"1540078900","1540026300","1540026900","392.79","104","00","33","호곡로","000","0","2011-03-24"
"1540081200","1540027900","1540026900","776.11","104","04","33","호곡로","000","0","2011-03-24"
"1540081100","1540026900","1540027900","776.11","104","04","33","호곡로","000","0","2011-03-24"
"1510040000","1510013300","1510013400","213.63","104","04","80","팔공로","000","0","2011-03-24"
"1510040100","1510013400","1510013300","213.63","104","04","80","팔공로","000","0","2011-03-24"
"1560020900","1560007400","1560008000","618.36","102","00","22","앞산순환도로","000","5","2011-03-24"
"1560021000","1560008000","1560007400","623.61","102","00","22","앞산순환도로","000","5","2011-03-24"
"1560020100","1560007200","1560007400","234.99","102","00","22","앞산순환도로","000","5","2011-03-24"
"1560020200","1560007400","1560007200","234.99","102","00","22","앞산순환도로","000","5","2011-03-24"
"1520007000","1520002800","1520002600","217.19","104","00","0","실타래5길","000","0","2011-03-24"
"1520006900","1520002600","1520002800","217.19","104","00","0","실타래5길","000","0","2011-03-24"
"1560067300","1560020200","1560020400","614.53","104","00","0","새동네로","000","0","2011-03-24"
"1560031300","1560010300","1560010400","712.23","104","00","28","성서공단로","000","0","2011-03-24"
"1560058200","1560018600","1560017800","276.84","104","00","0","갈산서1길","000","0","2011-03-24"
"1560058100","1560017800","1560018600","276.84","104","00","0","갈산서1길","000","0","2011-03-24"
"1560055000","1560017800","1560016800","340.36","104","00","0","성서공단북로","000","0","2011-03-24"
"1560054900","1560016800","1560017800","340.36","104","00","0","성서공단북로","000","0","2011-03-24"
"1560051200","1560015800","1560015700","296.42","104","00","0","성서공단북로","000","0","2011-03-24"
"1560025100","1560008500","1560008700","777.00","104","00","0","성서공단남로","000","0","2011-03-24"
"1560025200","1560008700","1560008500","776.99","104","00","0","성서공단남로","000","0","2011-03-24"
"1560032000","1560012300","1560010400","284.09","104","00","23","갈미로","000","0","2011-03-24"
"1560031900","1560010400","1560012300","284.09","104","00","23","갈미로","000","0","2011-03-24"
"1560025400","1560008800","1560008500","664.37","104","00","0","성서공단남로","000","0","2011-03-24"
"1560019800","1560007700","1560007000","452.68","104","00","21","호림로","000","0","2011-03-24"
"1560014500","1560005600","1560005700","792.64","104","00","0","대동시장로","000","0","2011-03-24"
"1560014700","1560005600","1560000400","776.51","104","00","0","상원로","000","0","2011-03-24"
"1560014800","1560000400","1560005600","767.12","104","00","0","상원로","000","0","2011-03-24"
"1530011400","1530003600","1530003500","618.81","104","00","28","대명로","000","0","2011-03-24"
"1530003200","1530001200","1530001100","430.51","102","00","22","앞산순환도로","000","5","2011-03-24"
"1530003100","1530001100","1530001200","427.20","102","00","22","앞산순환도로","000","5","2011-03-24"
"1560034700","1560011100","1530000200","431.73","104","00","28","구마로","000","0","2011-03-24"
"1560034800","1530000200","1560011100","429.90","104","00","28","구마로","000","0","2011-03-24"
"1560023300","1560008000","1530000600","230.78","102","00","22","앞산순환도로","000","5","2011-03-24"
"1560023400","1530000600","1560008000","230.78","102","00","22","앞산순환도로","000","5","2011-03-24"
"1560023500","1560008100","1560008300","810.59","104","00","0","종현1길","000","0","2011-03-24"
"1560023600","1560008300","1560008100","821.96","104","00","0","종현1길","000","0","2011-03-24"
"1530018700","1530000500","1530006900","730.36","104","00","51","성당로","000","0","2011-03-24"
"1530018800","1530006900","1530000500","730.36","104","00","51","성당로","000","0","2011-03-24"
"1520005800","1520003200","1520000300","623.92","104","00","49","통학길","000","0","2011-03-24"
"1510047400","1510017600","1510017800","1261.87","101","00","20","익산포항간고속국도-1","000","","2011-03-24"
"1510047500","1510017800","1510017600","1237.45","101","00","20","익산포항간고속국도-1","000","","2011-03-24"
"1510053800","1510017800","1510018300","349.88","101","00","20","익산포항간고속국도-1","000","","2011-03-24"
"1510053900","1510018300","1510017800","367.50","101","00","20","익산포항간고속국도-1","000","","2011-03-24"
"1540008801","1540003700","1540031400","928.96","102","00","11","신천대로","000","","2011-03-24"
"1540055001","1540031300","1540018800","222.91","104","00","13","신천동로","000","","2011-03-24"
"1540055002","1540019300","1540031300","232.82","104","00","13","신천동로","000","","2011-03-24"
"1540054902","1540031300","1540019300","236.93","104","00","13","신천동로","000","","2011-03-24"
"1540054901","1540018800","1540031300","219.15","104","00","13","신천동로","000","","2011-03-24"
"1520000401","1520007300","1520000200","443.65","104","00","40","달구벌대로","000","","2011-03-24"
"1520000402","1520000300","1520007300","251.16","104","00","40","달구벌대로","000","","2011-03-24"
"1540048202","1540018400","1540031100","227.89","104","00","33","매천로","000","","2011-03-24"
"1570000102","1570013000","1570013100","158.17","106","00","1093","지방도1093호선","000","","2011-03-24"
"1570000202","1570013100","1570013000","154.94","106","00","1093","지방도1093호선","000","","2011-03-24"
"1520025900","1520007900","1520007700","749.00","104","00","0","새찬1길","000","","2011-03-24"
"1520026000","1520007700","1520007300","594.66","104","00","0","두류새싹6길","000","","2011-03-24"
"1520026100","1520007500","1520007800","774.85","104","00","0","도기말4길","000","","2011-03-24"
"1520026200","1520007800","1520008000","564.17","104","00","0","큰도기말4길","000","","2011-03-24"
"1520026300","1520008000","1520007800","564.08","104","00","0","큰도기말4길","000","","2011-03-24"
"1520026400","1520007800","1520007500","773.99","104","00","0","도기말4길","000","","2011-03-24"
"1540103700","1540030700","1540016100","285.91","104","00","0","백사벌3로","000","","2011-03-24"
"1540103800","1540030400","1540013200","140.82","104","00","0","오봉1로","000","","2011-03-24"
"1540103900","1540013200","1540030400","151.18","104","00","0","오봉1로","000","","2011-03-24"
"1540104000","1540030300","1540030500","303.30","104","00","0","침산3차푸르지오앞길","000","","2011-03-24"
"1540104100","1540030500","1540030300","303.60","104","00","0","침산3차푸르지오앞길","000","","2011-03-24"
"1500028500","1500002500","1500007500","183.58","104","00","0","명덕5길","000","","2011-03-24"
"1560088200","1560024600","1560024800","238.49","104","00","0","상인청구아파트앞길","000","","2011-03-24"
"1560088300","1560024800","1560024600","239.00","104","00","0","상인청구아파트앞길","000","","2011-03-24"
"1560088400","1560025000","1560024600","753.79","104","00","0","상아1길","000","","2011-03-24"
"1560088500","1560024600","1560024500","170.21","104","00","0","상아1길","000","","2011-03-24"
"1560088600","1560024500","1560024600","170.53","104","00","0","상아1길","000","","2011-03-24"
"1560088700","1560024600","1560025000","748.47","104","00","0","상아1길","000","","2011-03-24"
"1500029000","1500007700","1500007400","332.46","104","00","0","동덕3길","000","","2011-03-24"
"1500029100","1500007700","1500008100","145.07","104","00","0","동덕3길","000","","2011-03-24"
"1500029200","1500008100","1500007700","146.13","104","00","0","동덕3길","000","","2011-03-24"
"1500029300","1500008500","1500004800","214.26","104","00","0","동인2길","000","","2011-03-24"
"1500029400","1500004800","1500008500","213.67","104","00","0","동인2길","000","","2011-03-24"
"1500029500","1500007900","1500008300","279.66","104","00","0","동덕6길","000","","2011-03-24"
"1530025200","1530008400","1530007300","102.32","104","00","57","현충로","000","","2011-03-24"
"1530025300","1530007300","1530008400","101.43","104","00","57","현충로","000","","2011-03-24"
"1500026000","1530008400","1500001400","315.01","104","00","57","현충로","000","","2011-03-24"
"1550055100","1550012000","1550020300","284.99","104","00","0","진리로","000","","2011-03-24"
"1550055200","1550020300","1550003400","531.56","104","00","0","진리로","000","","2011-03-24"
"1550055300","1550003400","1550020300","534.49","104","00","0","진리로","000","","2011-03-24"
"1550055400","1550020300","1550012000","284.75","104","00","0","진리로","000","","2011-03-24"
"1500027400","1500008100","1500003200","105.30","104","00","0","삼덕길","000","","2011-03-24"
"1500027500","1500003200","1500008100","105.30","104","00","0","삼덕길","000","","2011-03-24"
"1500027600","1500008100","1500003300","111.63","104","00","0","삼덕길","000","","2011-03-24"
"1500027700","1500003200","1500007900","165.02","104","00","0","삼덕길","000","","2011-03-24"
"1500027800","1500007900","1500003100","170.78","104","00","0","삼덕길","000","","2011-03-24"
"1500027900","1500003100","1500007900","169.21","104","00","0","삼덕길","000","","2011-03-24"
"1500028000","1500007900","1500003200","166.53","104","00","0","삼덕길","000","","2011-03-24"
"1500026700","1500000200","1500007400","214.54","104","00","40","달구벌대로","000","","2011-03-24"
"1500026800","1500007400","1500000400","317.17","104","00","40","달구벌대로","000","","2011-03-24"
"1500026900","1500003300","1500007700","256.90","104","00","0","동덕2길","000","","2011-03-24"
"1500027000","1500007700","1500002900","110.39","104","00","0","동덕2길","000","","2011-03-24"
"1500027100","1500002900","1500007700","109.97","104","00","0","동덕2길","000","","2011-03-24"
"1500027200","1500007700","1500003300","234.96","104","00","0","동덕2길","000","","2011-03-24"
"1500027300","1500003300","1500008100","111.63","104","00","0","삼덕길","000","","2011-03-24"
"1500028100","1500004200","1500008300","213.41","104","00","50","국채보상로","000","","2011-03-24"
"1500028200","1500008300","1500003900","210.43","104","00","50","국채보상로","000","","2011-03-24"
"1500029900","1500003900","1500008300","210.22","104","00","50","국채보상로","000","","2011-03-24"
"1500030000","1500008300","1500004200","213.62","104","00","50","국채보상로","000","","2011-03-24"
"1500030100","1500004200","1500008500","96.64","104","00","0","동인4길","000","","2011-03-24"
